        Time	Energy		x1				x2			x3				x4			x5			x6	
   33600.000    2373.700    8502.174   63946.577    13557.829   11421.717     4350.427   72289.367
   33700.000    2088.209    9004.540   63418.453    13944.308   11368.852     4253.336   72012.664
   33800.000    2168.225    9602.997   62075.717    14043.428   11898.172     3878.827   71244.060
   33900.000    2219.228    8902.418   62648.538    14151.913   11771.962     4654.712   71606.489
   34000.000    2386.101    8952.838   62592.351    13904.041   11731.330     4360.219   71346.596
   34100.000    2170.501    9149.795   62304.209    13963.225   11298.380     4244.579   70863.238
   34200.000    2032.120    8499.419   64006.130    14066.726   11570.617     4995.191   72972.510
   34300.000    2406.289    8426.146   62731.731    14134.957   11550.996     4984.430   71152.056
   34400.000    2430.391    8942.616   63417.158    14051.797   11590.414     4338.349   71806.349
   34500.000    2272.614    8234.703   64678.698    13831.881   11133.957     4905.416   72848.278
   34600.000    2315.759    8855.488   63103.697    14108.607   11295.667     4716.252   71546.738
   34700.000    2309.828    8430.131   63622.468    14183.055   11744.321     5303.283   72607.320
   34800.000    2321.472    8178.309   62427.157    14010.246   11564.993     5270.445   71109.184
   34900.000    2322.033    8414.767   62557.382    14214.573   11768.121     4975.660   71179.324
   35000.000    2276.070    9305.963   62978.466    13806.065   11486.329     3781.769   71470.392
   35100.000    2336.309    8249.888   64014.010    13989.658   11217.971     4914.492   72070.395
   35200.000    2384.722    8867.182   63781.747    13925.822   11363.940     4407.164   72109.490
   35300.000    2387.353    8390.791   63245.053    13817.074   11519.166     4810.328   71760.911
   35400.000    2387.375    8971.328   63559.045    14252.000   11540.796     4616.645   72048.438
   35500.000    2400.241    8942.882   63254.172    14031.576   11762.518     4424.506   71952.260
   35600.000    2195.155    8762.417   64080.134    13915.354   11344.189     4677.022   72753.254
   35700.000    2325.367    8527.400   63067.437    13857.933   11573.652     4702.336   71687.525
   35800.000    2264.994    8389.921   64452.818    13902.384   11597.032     4939.950   73212.343
   35900.000    2352.364    7223.563   64835.600    13905.901   11307.478     5990.510   73098.886
   36000.000    2304.467    7764.360   64671.527    14282.305   11918.410     6063.690   73831.214
   36100.000    2455.324    8148.903   64620.512    14426.357   11426.495     5590.004   72904.234
   36200.000    2342.946    7572.837   65363.025    14210.479   11553.478     6135.918   74071.834
   36300.000    2515.856    7736.486   65349.263    14122.782   11529.058     5738.537   73714.706
   36400.000    2387.662    6875.907   65436.657    14076.552   11462.688     6561.337   73872.374
   36500.000    2155.890    8405.954   64525.769    13965.053   11342.253     4819.240   72972.273
   36600.000    2302.472    7663.454   64413.289    13733.529   11326.279     5818.163   73185.184
   36700.000    2195.524    8323.939   63413.139    13887.599   11416.872     5124.368   72195.195
   36800.000    2131.407    8619.050   62746.282    14283.690   11524.588     5464.853   71939.677
   36900.000    2139.649    7625.692   64915.111    14243.019   11788.349     6141.297   74087.781
   37000.000    2270.150    7512.197   65325.530    14133.003   11413.668     5958.890   73807.132
   37100.000    2269.831    8287.800   64657.400    14352.973   11753.986     5490.416   73566.798
   37200.000    2234.137    7936.136   64666.215    13878.333   11686.609     5475.192   73651.681
   37300.000    2070.425    7045.780   66356.993    14356.978   11802.324     6945.352   75723.046
   37400.000    2380.061    7956.031   64991.269    14000.102   11624.408     5736.091   73927.636
   37500.000    2240.103    7043.246   65035.918    13947.495   11696.492     6334.795   73922.854
   37600.000    2216.891    8193.049   63972.570    13980.876   11208.376     5167.481   72343.708
   37700.000    2408.925    7733.157   64062.140    14025.214   11749.782     5621.748   72732.689
   37800.000    2399.909    8329.924   63588.997    14133.791   11848.746     5324.773   72558.741
   37900.000    2419.485    8349.412   63940.318    13786.741   11448.059     4653.579   72185.142
   38000.000    2325.616    7974.756   65129.733    14204.248   11851.109     5523.670   73949.403
   38100.000    2315.239    8101.010   64361.711    14037.122   11618.925     5303.326   73032.611
   38200.000    2449.087    7782.740   64849.646    14236.513   11862.512     5834.787   73644.086
   38300.000    2284.483    7996.037   64446.581    13875.489   11536.480     5319.315   73138.440
   38400.000    2759.438    7311.681   64866.828    14134.634   11531.122     6388.154   73203.713
   38500.000    2637.341    8115.980   63684.808    14033.505   11555.915     5442.117   72127.974
   38600.000    2222.168    7359.128   64799.128    14192.959   11630.738     6506.011   73879.878
   38700.000    2484.820    8124.016   64005.239    14417.354   11602.415     6016.158   72845.654
   38800.000    2377.757    9058.858   62677.378    14369.180   11693.172     4900.936   71583.407
   38900.000    2458.333    8747.087   64381.891    14112.513   11515.118     4789.639   72862.889
   39000.000    2156.225    7278.048   65104.166    14076.285   11353.730     6645.508   74148.941
   39100.000    2284.093    6995.922   65385.677    14041.277   11598.293     6916.407   74570.929
   39200.000    2213.806    7003.302   65604.191    14173.342   11473.760     6807.564   74501.668
   39300.000    2075.974    7825.636   65120.872    14158.843   11411.186     5874.623   73997.499
   39400.000    2073.193    8935.959   63422.632    14003.837   11035.822     4600.947   71918.329
   39500.000    2128.876    7244.702   63811.575    14176.589   11525.460     6401.869   72678.141
   39600.000    2419.042    7308.064   64658.969    13829.839   11497.170     6041.599   73256.921
   39700.000    2402.221    8323.792   64706.851    13894.338   11327.159     5173.199   73234.443
   39800.000    2496.891    7288.486   65238.584    13860.596   11443.213     6252.950   73865.746
   39900.000    2227.274    8285.674   63509.323    14174.628   11835.854     5525.438   72754.387
   40000.000    2199.043    9156.125   61540.297    14005.856   11182.403     4726.643   70400.570
   40100.000    2119.144    8327.738   63938.049    14072.785   11335.023     5447.453   72856.333
   40200.000    2099.074    8098.314   64020.331    14328.535   11828.800     6157.698   73677.533
   40300.000    2067.650    7681.280   65450.028    13913.325   11373.497     6172.666   74696.495
   40400.000    2236.319    7368.094   64955.847    13917.360   11620.968     6532.402   74323.634
   40500.000    2188.177    6765.228   65896.757    14043.434   11471.026     7034.984   74936.384
   40600.000    1954.343    7842.542   65325.415    13898.786   11485.373     5724.495   74524.695
   40700.000    2024.573    6728.882   65454.430    13931.479   11924.470     6975.160   75126.890
   40800.000    2313.900    8280.314   64422.804    14315.019   11699.272     5600.919   73374.391
   40900.000    2015.089    8003.976   63637.549    13939.171   11499.800     5210.350   72397.415
   41000.000    2137.759    7716.367   64653.710    13967.895   11426.876     5934.167   73625.466
   41100.000    2551.310    7834.697   64250.100    13599.141   10998.847     5223.649   72156.842
   41200.000    2570.539    7785.200   64303.972    13819.969   11334.266     5497.829   72530.758
   41300.000    2600.785    6929.852   64444.388    13975.811   11375.197     6702.881   72875.723
   41400.000    2448.701    7029.890   66157.776    13838.868   11496.762     6551.712   74948.570
   41500.000    2328.383    8495.373   63811.251    13807.464   11164.169     4874.172   72209.119
   41600.000    2528.985    6764.354   66129.336    13957.758   11627.576     7225.429   75259.953
   41700.000    2664.598    7748.188   64388.150    13811.449   11456.207     5718.958   72835.457
   41800.000    2448.064    7021.024   65273.228    13859.679   11454.832     6440.683   73882.024
   41900.000    2574.109    7189.188   65638.889    13865.719   11348.370     6274.350   74010.968
   42000.000    2585.325    7233.178   65943.944    14011.620   11370.590     6343.171   74293.939
   42100.000    2622.354    6407.801   66516.659    14152.641   11453.545     7230.222   74833.232
   42200.000    2675.749    7951.931   64094.200    14040.950   11277.398     5342.283   71949.114
   42300.000    2797.389    7323.814   65406.434    13979.538   11495.346     5878.169   73326.834
   42400.000    2811.912    7704.995   64276.881    14171.645   11488.556     5992.300   72479.175
   42500.000    2565.809    7062.975   65742.841    14077.168   11459.327     6644.859   74267.024
   42600.000    2562.935    6562.761   66302.111    13770.430   11180.749     6924.180   74636.436
   42700.000    2524.346    7236.132   65902.787    14234.530   11395.416     6773.366   74548.826
   42800.000    2651.702    7466.047   65977.851    13758.391   11275.696     5742.163   74051.665
   42900.000    2801.886    7140.816   65638.607    14219.695   11377.818     6367.351   73503.011
   43000.000    2759.336    6853.404   65743.793    13768.628   11221.355     6372.148   73662.736
   43100.000    2645.855    7428.442   65882.450    14061.718   11366.109     6011.481   73980.911
   43200.000    2755.221    6995.767   65763.321    14167.850   11518.220     6370.623   73724.861
   43300.000    2811.687    6882.338   65915.105    14286.978   11653.523     6780.967   74133.267
   43400.000    2886.832    7064.419   66024.088    14203.475   11670.436     6376.146   74044.783
   43500.000    2859.659    6838.480   65745.130    14178.288   11845.325     6494.622   73885.609
   43600.000    2650.736    6626.951   65491.799    14104.775   11810.447     6886.124   74059.811
   43700.000    2362.253    8190.543   64449.662    13936.269   11582.284     5284.215   73208.181
   43800.000    2626.541    6007.499   67207.687    13786.092   11478.252     7215.463   75496.267
   43900.000    2447.487    7288.389   64845.410    13900.982   11381.533     5997.772   73164.636
   44000.000    2387.359    7555.641   64704.370    14170.471   11702.074     6143.662   73547.917
   44100.000    2186.726    7608.076   64886.373    13773.027   11341.236     5642.909   73518.842
   44200.000    2146.079    7150.431   64705.492    13847.440   11604.946     5854.058   73321.407
   44300.000    2198.833    6563.655   65084.549    14093.785   11660.927     6670.059   73686.573
   44400.000    2182.961    6948.312   65435.482    13886.038   11256.457     6359.969   73931.221
   44500.000    2235.505    6475.381   65677.124    13621.378   11144.673     6452.953   73893.247
   44600.000    2251.458    7570.922   64038.040    14119.531   11387.149     5860.480   72485.601
   44700.000    2209.488    6916.579   65097.077    13975.504   11475.791     6349.824   73654.279
   44800.000    2213.145    6748.194   64920.909    14395.991   11661.434     6924.973   73646.373
   44900.000    2451.128    7204.016   65019.824    13778.949   11163.937     5674.786   72832.486
   45000.000    2327.225    6631.709   64831.209    13749.146   11217.772     6357.662   72961.982
   45100.000    2446.183    6163.560   66414.410    13907.962   11701.224     7001.918   74926.965
   45200.000    2386.059    5532.841   65483.532    14134.872   11752.426     7967.068   74214.935
   45300.000    2380.820    6022.689   66032.683    14145.884   11682.102     7484.455   74695.226
   45400.000    2414.831    6865.195   64681.288    14061.533   11608.818     6461.741   73140.677
   45500.000    2276.349    7659.404   64609.531    14043.998   11603.302     5524.304   73076.194
   45600.000    2410.311    6840.428   65458.432    13836.794   11303.051     6418.201   73773.006
   45700.000    2566.211    6391.232   65960.823    13946.205   11407.030     6905.179   74151.847
   45800.000    2385.365    6161.536   66287.944    13681.453   11364.864     6946.388   74693.914
   45900.000    2437.614    6566.023   65218.864    13885.838   11190.366     6908.188   73559.989
   46000.000    2637.955    8088.497   64246.290    13912.356   11388.853     5497.521   72670.851
   46100.000    2409.100    8286.544   63816.836    14077.528   11464.925     5279.515   72361.192
   46200.000    2402.413    7131.019   64950.286    13942.139   11543.796     5864.372   73144.920
   46300.000    2408.178    6827.364   65175.347    13845.880   11455.909     6337.358   73541.920
   46400.000    2312.921    7437.603   64528.403    14070.041   11694.663     5849.717   73127.424
   46500.000    2349.816    7749.073   63854.326    14231.993   11831.816     6041.782   72895.187
   46600.000    2218.358    7658.835   64462.539    13994.204   11400.606     5899.148   73208.566
   46700.000    2055.483    8318.014   63035.796    14078.709   11639.095     5321.615   72180.326
   46800.000    2054.478    8415.859   63239.174    14247.965   11813.524     5460.689   72626.802
   46900.000    2222.827    7749.021   62979.801    14074.872   11511.615     6160.957   72103.694
   47000.000    2139.259    8179.143   62749.987    13784.665   11266.507     5370.198   71641.911
   47100.000    2210.114    8369.416   63213.876    13972.499   11572.700     5288.708   72262.087
   47200.000    2311.779    7234.832   64733.484    14047.563   11701.795     6531.687   73842.456
   47300.000    2392.162    7845.856   64553.959    14231.444   11522.759     5968.038   73267.007
   47400.000    1921.137    7608.418   64366.969    13963.803   11667.896     5849.901   73608.244
   47500.000    2064.847    8017.798   64020.662    13954.073   11466.934     5436.574   72923.048
   47600.000    2148.261    8237.798   63297.510    14076.017   11444.859     5253.739   72009.628
   47700.000    1860.864    8824.186   62601.320    14309.535   11723.209     4905.431   71883.747
   47800.000    1987.932    7635.339   63721.493    14045.329   11571.594     5691.512   72586.677
   47900.000    2243.157    6699.542   65140.533    14100.594   11553.154     6825.730   73875.208
   48000.000    2443.154    6975.375   63546.239    14139.051   11939.374     6781.659   72660.442
   48100.000    1921.101    8651.786   62790.214    13912.651   11689.584     4748.397   72046.229
   48200.000    1755.046    8732.579   63207.945    13808.596   11388.756     4812.552   72578.190
   48300.000    1970.067    8232.702   64047.039    14089.273   11745.745     5475.475   73441.620
   48400.000    2316.703    7277.216   64505.088    14129.038   11655.628     6380.845   73373.036
   48500.000    2208.901    8520.136   63597.433    14130.339   11657.485     5173.687   72609.500
   48600.000    2291.835    7718.523   64624.383    14086.070   11704.220     5943.396   73612.617
   48700.000    1926.612    8084.916   65283.272    13807.572   11515.105     5500.072   74649.180
   48800.000    2113.764    7920.516   64509.646    13910.019   11453.530     5616.366   73476.276
   48900.000    2247.354    7844.100   63478.366    14228.814   11683.967     6169.195   72699.460
   49000.000    2206.334    8444.658   62795.392    14042.783   11588.444     5467.028   72046.405
   49100.000    2349.221    8004.599   64134.344    14442.100   11807.708     6126.177   73281.507
   49200.000    2262.927    8040.049   64152.430    14076.203   11889.147     5699.060   73441.556
   49300.000    2205.234    7679.007   64033.579    14238.346   11619.102     6242.300   73130.408
   49400.000    2233.570    7146.908   64739.316    13855.253   11239.116     6395.540   73432.057
   49500.000    2315.114    7431.037   64343.080    14203.517   11384.757     6419.229   73059.472
   49600.000    2127.207    8017.241   63450.286    14045.385   11610.307     5963.875   72869.117
   49700.000    2195.266    8202.566   63477.987    14015.149   11359.985     5407.827   72237.949
   49800.000    1946.388    9029.036   61730.336    14035.307   11518.781     4905.804   71202.262
   49900.000    1984.604    9038.925   62462.270    14332.512   11786.938     5059.744   72030.760
   50000.000    2241.983    8099.550   64078.013    14232.699   11998.722     6053.534   73755.138
   50100.000    2001.693    8428.351   63064.168    14306.588   11636.118     5718.486   72538.842
   50200.000    2236.733    8144.992   63984.545    14184.943   11726.193     5605.499   73039.553
   50300.000    2106.218    7498.913   64851.478    14284.378   11814.339     6392.261   74166.396
   50400.000    2200.824    8488.892   64030.117    13845.938   11440.683     5042.452   72955.383
   50500.000    2405.472    8965.965   63302.688    14258.533   11806.348     4946.386   72357.383
   50600.000    2180.570    7621.306   64825.026    14101.290   11477.550     6116.508   73758.531
   50700.000    2276.777    7794.534   64610.655    14176.978   11602.482     6019.730   73573.647
   50800.000    2147.427    7402.178   64229.062    13977.289   11611.274     6308.862   73426.660
   50900.000    2047.858    7659.332   63409.922    13708.081   11144.350     5706.192   72163.857
   51000.000    2107.400    7435.635   64710.434    14101.573   11664.308     6509.126   74110.532
   51100.000    2173.978    6066.223   66035.764    13816.627   11306.214     7466.988   74884.585
   51200.000    2201.897    7278.449   64274.444    14157.641   11461.196     6826.331   73480.882
   51300.000    2491.808    6854.145   65858.669    14258.364   11446.669     7290.469   74699.780
   51400.000    2488.348    7029.399   65150.425    14063.227   11527.906     6877.910   74034.064
   51500.000    2667.154    7782.425   64402.505    13776.504   11610.937     6075.829   73428.039
   51600.000    2525.920    7353.988   64055.458    13797.190   11229.085     6363.674   72679.094
   51700.000    2569.036    7486.413   64506.274    14119.405   11283.252     6391.456   72978.953
   51800.000    2425.730    8359.187   63113.888    14163.805   11540.537     5579.954   72004.031
   51900.000    2208.917    5651.032   66556.771    13963.244   11542.620     7991.390   75569.652
   52000.000    2228.667    7228.612   64923.030    13890.398   11337.720     6644.980   74015.277
   52100.000    2127.445    7370.518   64278.061    13729.358   11312.224     6216.668   73320.667
   52200.000    2104.871    6775.668   64808.041    14203.911   11560.296     7172.103   74007.325
   52300.000    2206.528    7396.076   64184.191    14168.057   11810.715     6468.048   73484.445
   52400.000    2321.086    7922.243   63035.538    13980.670   11488.620     5915.939   72060.584
   52500.000    2252.248    7131.547   65526.132    13892.185   11252.893     6416.898   74183.038
   52600.000    2002.889    6449.310   65251.047    14208.466   11399.880     7464.191   74353.073
   52700.000    2419.336    6079.293   66452.251    14401.866   11909.124     8120.573   75740.039
   52800.000    2331.572    7162.130   64348.961    14394.865   11773.538     7032.032   73590.225
   52900.000    2351.866    6303.099   66594.900    14026.073   11526.953     7525.694   75572.706
   53000.000    2471.568    7368.365   64445.164    14130.511   11665.968     6516.102   73393.519
   53100.000    2331.964    6964.871   65248.457    14331.756   11657.184     7034.837   74241.630
   53200.000    2353.126    6498.069   65122.818    13992.276   11588.705     7425.589   74289.779
   53300.000    2232.495    7503.853   64547.606    13965.330   11608.794     6191.631   73654.059
   53400.000    2122.169    7316.087   65041.562    14196.409   11699.026     6608.725   74346.823
   53500.000    2120.641    6743.711   65972.333    14010.655   11705.466     7011.026   75301.239
   53600.000    2168.395    7126.414   65518.902    13992.915   11674.656     6846.811   75005.473
   53700.000    2143.752    7050.671   65447.756    14044.299   11609.878     6898.068   74818.322
   53800.000    2039.884    7554.557   65582.377    14214.610   11680.861     6676.430   75239.731
   53900.000    2029.183    7480.735   65423.176    14074.147   11643.752     6553.771   74998.104
   54000.000    2150.634    5980.663   66600.087    13951.603   11438.764     7676.610   75593.887
   54100.000    2095.127    5897.158   67522.293    13983.065   11417.015     7985.630   76743.904
   54200.000    2075.351    7267.927   66805.045    13961.131   11549.427     6522.339   76108.255
   54300.000    2390.250    6880.472   65424.237    13964.312   11661.791     6739.653   74351.592
   54400.000    2133.811    6740.496   66263.650    14068.878   11407.179     7163.277   75371.913
   54500.000    2177.230    7799.134   64837.002    13840.407   11347.229     5854.921   73820.650
   54600.000    1880.940    7233.947   65243.280    13858.822   11451.229     6437.396   74626.090
   54700.000    2209.636    7233.714   65287.051    13898.615   11462.758     6340.172   74215.445
   54800.000    2094.716    7554.905   65136.332    14118.272   11731.019     6275.707   74484.974
   54900.000    2137.656    8159.377   64439.182    13896.056   11408.618     5717.872   73691.338
   55000.000    2279.535    8141.531   64622.820    13644.589   11048.015     5547.977   73436.219
   55100.000    2323.935    7285.778   65211.903    14144.965   11746.449     6724.738   74499.968
   55200.000    2016.981    8020.493   63721.767    13922.174   11415.252     5749.729   72968.086
   55300.000    2194.109    9094.234   63574.909    14189.478   11607.304     4811.838   72704.697
   55400.000    1959.520    8215.651   63061.786    14067.793   11875.192     5465.169   72590.485
   55500.000    2165.768    8332.201   62861.432    14249.072   11720.825     5657.351   72156.969
   55600.000    2028.470    8768.813   62917.215    14035.810   11489.677     4933.222   72044.648
   55700.000    2207.245    8229.456   63742.175    14012.565   11464.835     5293.067   72509.724
   55800.000    2148.948    7823.632   64266.157    13875.808   11532.170     5542.263   73139.465
   55900.000    2186.227    8597.770   63755.518    13786.237   11451.896     4720.555   72553.275
   56000.000    2101.102    9221.226   62396.542    13785.764   11439.997     4164.243   71335.141
   56100.000    2042.669    8456.272   63992.001    14038.428   11608.947     5197.431   73173.553
   56200.000    2131.975    8059.866   64151.717    14059.128   11397.612     5828.971   73247.063
   56300.000    2190.172    7613.850   64859.736    13996.661   11497.732     6050.192   73834.676
   56400.000    2096.225    6699.141   65607.997    14088.360   11435.076     7093.616   74651.246
   56500.000    2526.937    7019.738   65137.409    13901.167   11539.915     6516.083   73785.042
   56600.000    2317.036    6586.964   66155.564    13954.735   11666.072     6890.483   75027.312
   56700.000    2631.260    5705.249   67030.362    14037.457   11308.770     7736.657   75112.322
   56800.000    2846.496    7098.236   65989.962    14039.778   11440.066     6555.433   74197.424
   56900.000    2752.513    6592.775   65398.888    13932.039   11435.853     6964.957   73707.921
   57000.000    2871.303    7409.313   65241.525    13968.122   11392.222     6457.232   73660.867
   57100.000    2729.976    6860.658   66078.972    13676.849   11285.222     6662.671   74480.699
   57200.000    2457.365    6989.441   65560.090    13891.704   11214.302     6598.383   74013.148
   57300.000    2725.515    7515.840   64376.100    13723.196   11195.683     6187.430   72826.342
   57400.000    2500.647    6915.047   65450.445    13924.352   11325.663     6914.311   74180.468
   57500.000    2567.532    6994.201   65957.771    13748.866   11352.440     6503.137   74491.151
   57600.000    2586.138    6739.808   66252.886    14102.204   11553.806     7215.728   75073.886
   57700.000    2700.264    6210.320   66914.502    13790.762   11364.323     7413.365   75411.483
   57800.000    2524.090    6608.613   66007.929    13840.876   11367.237     6779.954   74398.765
   57900.000    2668.645    7012.311   65540.403    13862.810   11569.797     6502.798   74093.853
   58000.000    2688.311    6440.958   66387.178    13804.700   11291.603     7228.976   74855.703
   58100.000    2633.314    6772.781   65837.185    13655.543   11082.126     6741.825   74145.061
   58200.000    2684.023    6081.772   66304.145    13768.633   11001.185     7399.073   74333.519
   58300.000    2970.587    7008.461   66019.767    13594.865   11442.649     6456.966   74362.391
   58400.000    2509.906    6127.699   66372.890    13622.654   10895.842     7278.058   74541.928
   58500.000    2806.659    6075.679   67435.968    13921.463   11215.389     7470.420   75469.334
   58600.000    2685.824    5184.177   67600.945    13732.361   11274.746     8164.745   75806.428
   58700.000    2428.878    6936.226   66756.698    13663.568   11109.437     6571.888   75281.802
   58800.000    2526.348    7064.728   65328.229    13450.487   11182.084     6305.650   73903.855
   58900.000    2720.911    6175.605   66743.710    13739.821   11196.228     7309.558   74964.368
   59000.000    2510.386    6657.977   65623.898    13778.055   10992.880     6762.983   73749.298
   59100.000    2818.244    7243.472   65735.299    13489.892   11211.954     5837.862   73720.452
   59200.000    2514.670    7760.425   64892.275    13456.297   10982.385     5221.105   72885.222
   59300.000    2603.375    8161.371   65090.025    13895.552   11189.154     5193.172   73134.795
   59400.000    2526.452    7126.258   65262.271    13790.993   10917.779     6168.061   73156.924
   59500.000    2648.979    6975.521   65590.635    13786.365   11180.392     6513.657   73824.861
   59600.000    2546.061    7793.281   64322.442    13618.982   11239.143     5647.430   72837.253
   59700.000    2595.733    7714.078   64434.628    14006.030   11445.440     6014.690   73007.074
   59800.000    2544.682    7374.745   64713.535    13748.327   11176.700     6101.763   73073.734
   59900.000    2502.351    7787.260   64531.580    13737.618   11148.930     5797.544   73025.345
   60000.000    2729.114    7850.467   64797.604    13834.860   11010.175     5867.237   72961.508
   60100.000    2792.421    7968.432   65225.897    13794.965   11137.581     5841.791   73586.314
   60200.000    2949.731    7275.300   64982.072    13742.059   11149.405     6366.365   73081.352
   60300.000    2760.385    7389.179   65181.286    13828.057   10987.513     6406.196   73375.732
   60400.000    2559.768    7233.589   65864.853    13715.406   11072.460     6429.455   74325.184
   60500.000    2904.937    6992.443   64723.929    13802.886   11048.177     6470.160   72526.887
   60600.000    2767.742    7100.948   66977.762    13647.622   10875.133     6595.022   75133.501
   60700.000    2845.758    6270.946   66562.553    13669.692   10976.773     7346.680   74641.501
   60800.000    2499.012    6379.158   66491.787    13892.581   11344.915     7445.984   75270.253
   60900.000    2607.828    6526.560   66682.356    13895.181   11290.901     7259.903   75256.712
   61000.000    2714.450    6930.333   65497.297    13700.022   11180.609     6691.327   73885.094
   61100.000    2776.508    6459.840   67059.271    13919.577   11045.710     7563.209   75431.943
   61200.000    2681.191    6463.387   66702.658    13820.784   11184.653     7345.075   75193.798
   61300.000    2736.337    6087.095   65962.290    13546.777   10882.536     7408.832   74057.638
   61400.000    2793.575    5762.571   67133.036    13959.123   11417.961     8214.018   75774.887
   61500.000    2846.654    6366.367   66074.551    13764.979   11400.333     7432.467   74662.085
   61600.000    2651.649    5348.010   68089.405    13923.640   11321.108     8403.823   76587.056
   61700.000    2439.528    5559.542   67468.285    13530.445   10996.184     7786.147   75840.185
   61800.000    2565.446    5539.686   67909.679    14082.777   11488.845     8628.723   76918.710
   61900.000    2561.474    6273.692   66984.045    13672.873   11140.243     7248.046   75411.679
   62000.000    2275.308    5161.341   68295.240    13865.972   11352.455     8550.174   77217.930
   62100.000    2609.723    6415.333   66710.726    13957.694   11474.740     7472.685   75506.067
   62200.000    2811.446    4369.067   68397.116    13692.068   11117.056     9133.050   76512.775
   62300.000    2773.962    6157.834   66929.311    14202.250   11475.023     7709.821   75295.777
   62400.000    2640.412    5982.484   65782.126    13988.222   11379.680     7826.760   74342.416
   62500.000    2578.489    5042.002   67292.731    13847.349   11342.693     8804.342   76055.930
   62600.000    2562.970    5345.168   66887.256    13741.137   11198.308     8188.723   75315.349
   62700.000    2679.626    5829.064   66613.495    13643.321   11038.985     7698.972   74857.569
   62800.000    2738.495    4918.707   68045.589    13661.168   11058.676     8501.142   76124.453
   62900.000    2408.619    4956.966   67756.665    13967.676   11085.196     8738.979   76161.511
   63000.000    2738.541    5455.092   68139.351    13702.476   11567.415     8287.653   77008.493
   63100.000    2530.070    4765.697   68721.878    13628.877   10871.809     8703.595   76904.031
   63200.000    2565.628    6577.292   66261.350    13543.594   10864.121     6765.688   74359.230
   63300.000    2475.886    6208.716   66312.885    13648.727   10957.084     7402.414   74756.488
   63400.000    2314.856    5474.180   67693.834    13737.356   11081.342     8061.156   76258.299
   63500.000    2530.949    6328.206   66925.488    14190.633   11136.211     7694.138   75362.462
   63600.000    2407.482    6629.334   66308.949    13983.887   11148.721     7415.014   75110.649
   63700.000    2350.743    6501.808   66949.889    13746.848   11363.093     7252.334   75969.534
   63800.000    2462.667    5460.897   67718.716    13744.183   11189.886     8183.758   76346.406
   63900.000    2504.785    6611.921   66834.023    14174.347   11589.162     7283.684   75639.657
   64000.000    2320.421    5405.022   67720.643    14093.588   11278.456     8448.422   76438.535
   64100.000    2500.902    5817.893   66674.581    13914.075   11056.460     7868.874   75002.830
   64200.000    2439.405    6464.392   65683.807    14009.078   11453.487     7370.107   74523.309
   64300.000    2567.101    6400.868   67769.317    14097.491   11420.694     7417.900   76344.187
   64400.000    2500.977    5667.908   67117.477    13766.972   11017.247     7876.859   75411.543
   64500.000    2223.275    4150.901   68325.668    14039.227   11353.244     9601.873   77169.184
   64600.000    2314.139    4946.729   68377.361    13603.780   11106.049     8408.045   76920.265
   64700.000    2179.817    4804.509   69658.949    13873.945   11165.768     8866.133   78441.597
   64800.000    2598.426    4676.110   68764.829    13694.018   11130.478     8930.270   77209.243
   64900.000    2444.972    4967.038   68026.435    13754.166   11468.512     8778.009   77040.855
   65000.000    2581.927    5654.597   66824.321    13923.173   11173.912     7905.654   75053.383
   65100.000    2400.233    6343.545   67294.712    13915.282   11518.464     7130.345   75971.552
   65200.000    2491.071    6828.090   66536.133    13809.407   10892.598     6655.757   74612.100
   65300.000    2695.565    6724.799   65799.028    13598.516   11123.022     6396.390   73749.157
   65400.000    2671.283    5592.330   67342.590    13899.500   11058.632     8061.637   75484.406
   65500.000    2514.880    6683.499   66550.440    13789.124   11175.840     6585.848   74691.622
   65600.000    2322.111    7451.551   65022.485    13888.341   11131.886     5946.481   73341.951
   65700.000    2144.199    6874.819   65887.060    13955.311   10939.136     6652.564   74254.070
   65800.000    2385.653    7634.829   64713.940    13916.050   11359.348     5893.678   73300.093
   65900.000    2042.019    6086.422   65998.028    13867.913   11119.740     7581.399   74875.657
   66000.000    2264.145    6264.282   66127.964    13597.919   10851.172     6981.214   74362.568
   66100.000    2328.506    6279.691   66540.755    13882.439   11443.237     7273.340   75326.078
   66200.000    2328.818    5915.521   66070.833    13979.598   11389.283     7851.621   74918.841
   66300.000    2498.290    6011.649   66980.830    13822.604   11046.006     7450.844   75168.434
   66400.000    2343.849    6705.641   66079.381    13996.661   10994.408     7136.460   74575.379
   66500.000    2616.356    6131.993   66517.068    14208.612   11313.088     7958.943   75096.124
   66600.000    2509.732    5768.723   67242.408    13585.827   11096.561     7679.236   75691.369
   66700.000    2676.145    6842.545   66284.602    13726.540   11129.466     6669.974   74523.903
   66800.000    2578.298    6953.488   65425.745    13770.873   11455.730     6515.221   74001.013
   66900.000    2753.551    6267.683   66394.107    14320.336   11539.692     7529.919   74657.514
   67000.000    2805.621    6640.580   65587.335    14050.064   11219.952     6872.694   73464.876
   67100.000    2728.956    6808.219   66198.077    14046.099   11450.273     7004.580   74686.093
   67200.000    2719.770    6217.544   65765.395    14031.501   11066.128     7524.618   73822.414
   67300.000    2339.011    6936.754   66316.463    13935.711   11076.094     6616.936   74671.526
   67400.000    2494.218    6617.112   66981.207    13828.878   11234.490     6812.937   75322.649
   67500.000    2212.259    7018.660   66394.844    13938.739   11160.808     6419.315   74842.628
